id_code,image_path,source_image_id,wagner_grade,class_name,original_partition,sha256,is_canonical
321_jpg.rf.2a282403b6873b6aee86c9de55d1e019,train/Grade 1/321_jpg.rf.2a282403b6873b6aee86c9de55d1e019.jpg,321_jpg,0,Grade 1,train,1f4f3e83bd19277d04e43ae4eb8b9a519e4be95ca46d4650841dd4c75d09caad,True
321_jpg.rf.320904b01e9c032eb5b4190ba800e75c,train/Grade 1/321_jpg.rf.320904b01e9c032eb5b4190ba800e75c.jpg,321_jpg,0,Grade 1,train,2d6e2cfc3d4ba52d995b72cdc645365de81b473a7031ebf2de34683b87183e30,True
321_jpg.rf.4d600924b77a6213c2a5705e31a04fcc,train/Grade 1/321_jpg.rf.4d600924b77a6213c2a5705e31a04fcc.jpg,321_jpg,0,Grade 1,train,5fd03585ac04e9ab9eb79db68c4d78a23c6f862598442c195d16a4a95d87226e,True
321_jpg.rf.4e9db38cec69666604098a2b9fc250e8,train/Grade 1/321_jpg.rf.4e9db38cec69666604098a2b9fc250e8.jpg,321_jpg,0,Grade 1,train,a881d8bfb1806eb871d7513cc52809ec61911a9dc6ac4f80ed8500542196fd0f,True
321_jpg.rf.ce8b0bade796475e4bda15cfe6793088,train/Grade 1/321_jpg.rf.ce8b0bade796475e4bda15cfe6793088.jpg,321_jpg,0,Grade 1,train,931ef22a7d8b300616428eb33f0ebb20c59473d8ec95f8c91db402a51d32a787,True
321_jpg.rf.d037888eec08837f111cc32a9bf6d963,train/Grade 1/321_jpg.rf.d037888eec08837f111cc32a9bf6d963.jpg,321_jpg,0,Grade 1,train,c4b18120e9c59d736a060e95d532dc582cb139c4cbd6cb724bcc20f80488403a,True
326_jpg.rf.32bbc86efec8a36c1a6e8f9e0972d40c,train/Grade 1/326_jpg.rf.32bbc86efec8a36c1a6e8f9e0972d40c.jpg,326_jpg,0,Grade 1,train,3692c20fba9ac375166d8180e769ec2722d4e8be34f2947bfbebe5535360c73e,True
326_jpg.rf.3c068e6309fd9ce1484b922712aa1422,train/Grade 1/326_jpg.rf.3c068e6309fd9ce1484b922712aa1422.jpg,326_jpg,0,Grade 1,train,11948c64d71a685d93793bc071c7a1943d012f4b217fe662d0e7f3a6b9830d62,True
326_jpg.rf.6aaa87e9a84ae619afa8044ba56b09e7,train/Grade 1/326_jpg.rf.6aaa87e9a84ae619afa8044ba56b09e7.jpg,326_jpg,0,Grade 1,train,3024782968be9cea16ec0678c32b45590038143837c190a82e1349499f580738,True
326_jpg.rf.894ef29b4c6fd9f6bcfaa8a855eba8e7,train/Grade 1/326_jpg.rf.894ef29b4c6fd9f6bcfaa8a855eba8e7.jpg,326_jpg,0,Grade 1,train,fcdc19f3e50d8f735397a78b49dcb082ae002621e9c19380b5ab6d0b8840458c,True
326_jpg.rf.968f89bde88b2b0c2394b48cd2bb6759,train/Grade 1/326_jpg.rf.968f89bde88b2b0c2394b48cd2bb6759.jpg,326_jpg,0,Grade 1,train,453c71f4e313a8863131afad200f4d20f66340410271cbe72729d829a6dfe2f3,True
326_jpg.rf.df712860e7b7c8f0a044950029ac0766,train/Grade 1/326_jpg.rf.df712860e7b7c8f0a044950029ac0766.jpg,326_jpg,0,Grade 1,train,1ae5c0ae692d7a42034a966a989fd70850d206ec78d072066d23c7ce95c600ed,True
326_jpg.rf.e84dd4ca5231a592e08ffe0dcec5cc17,train/Grade 1/326_jpg.rf.e84dd4ca5231a592e08ffe0dcec5cc17.jpg,326_jpg,0,Grade 1,train,9f55ac2180326002e908852384e58fb880df03125073b8c37c3868ec3c258902,True
334_jpg.rf.0b8fde66249cc2a56ae73d68cb0e2650,train/Grade 1/334_jpg.rf.0b8fde66249cc2a56ae73d68cb0e2650.jpg,334_jpg,0,Grade 1,train,2e6e6448288b9c927b0d73fb25a29d3c5735bce241309e34d312fde5d3bac7ec,True
334_jpg.rf.110cde4c38142802155297e903659bab,train/Grade 1/334_jpg.rf.110cde4c38142802155297e903659bab.jpg,334_jpg,0,Grade 1,train,2ae28dd8712d81cc503a5b3f72d3e542ea9b13fdfddcbc16275210089df2e912,True
334_jpg.rf.1751023840343cc4ede1443d29c39ec0,train/Grade 1/334_jpg.rf.1751023840343cc4ede1443d29c39ec0.jpg,334_jpg,0,Grade 1,train,603a1517697aa64ce889a45505b8b82fcf8b43f2b219ddac849132b9db5da075,True
334_jpg.rf.7c74590b9afd8a457f2d38d91a9c17db,train/Grade 1/334_jpg.rf.7c74590b9afd8a457f2d38d91a9c17db.jpg,334_jpg,0,Grade 1,train,603a1517697aa64ce889a45505b8b82fcf8b43f2b219ddac849132b9db5da075,False
334_jpg.rf.47cad5f5ffe57db1d7ab7d255ea502ea,train/Grade 1/334_jpg.rf.47cad5f5ffe57db1d7ab7d255ea502ea.jpg,334_jpg,0,Grade 1,train,71981d1c8d53facee8bcfe6889814658f48f02953ff1f6531b3bcdb5c92ae02f,True
334_jpg.rf.af52a5eb400013a00f5dae6cbbdc53d9,train/Grade 1/334_jpg.rf.af52a5eb400013a00f5dae6cbbdc53d9.jpg,334_jpg,0,Grade 1,train,2f42f979fa5b6ba47de067ea63cf7c85802d6e1fee15d3ab748d566c7b5de398,True
334_jpg.rf.c108adddaaffd1f1346c061dcb81c5ad,train/Grade 1/334_jpg.rf.c108adddaaffd1f1346c061dcb81c5ad.jpg,334_jpg,0,Grade 1,train,e73195a221e3faaf97cf0ca5a1cfd7005ba32ebfdfdb819a0f310500afd95353,True
335_jpg.rf.019968a630e486a118b73bc60a2fd82b,train/Grade 1/335_jpg.rf.019968a630e486a118b73bc60a2fd82b.jpg,335_jpg,0,Grade 1,train,275935e4e9b1f0f79920c254391c03dc409e02edc03fab032b9d9a226ccd6326,True
335_jpg.rf.27bcd83342a6fa2353dacf62a09d9f2d,train/Grade 1/335_jpg.rf.27bcd83342a6fa2353dacf62a09d9f2d.jpg,335_jpg,0,Grade 1,train,84b27e19648e24de3ff8bd89100f7b3d7d13bbd88a243a080b694a2e26018af3,True
335_jpg.rf.2b132bda801d343dd5e23412b8c3f750,train/Grade 1/335_jpg.rf.2b132bda801d343dd5e23412b8c3f750.jpg,335_jpg,0,Grade 1,train,7cda3f69dac33b8fd52c10a2aef0c005269edc846f608765cc6f59d7f3d0ad66,True
335_jpg.rf.31119de6ebe25119f1d2c32414bd2ccc,train/Grade 1/335_jpg.rf.31119de6ebe25119f1d2c32414bd2ccc.jpg,335_jpg,0,Grade 1,train,17564c4c835dd49f733cb7be5f431d39c4d5687beb86ce92de26f81e2eb7b38f,True
335_jpg.rf.3609718b3d28571482ef20ab86ea38f7,train/Grade 1/335_jpg.rf.3609718b3d28571482ef20ab86ea38f7.jpg,335_jpg,0,Grade 1,train,96dbbe5808f921f1a04b655eb57219c806a2b9408a63caa8554b3e6ca5e540fa,True
335_jpg.rf.3740ff1bb4cec1ad32abff1e2cbaaf2b,train/Grade 1/335_jpg.rf.3740ff1bb4cec1ad32abff1e2cbaaf2b.jpg,335_jpg,0,Grade 1,train,68f7dc629fda20f6771662bb32b664e53bf89952a6eaa00a4b7e6f638f44b22a,True
335_jpg.rf.526a3e3bf566fe4b7ad6755849e93fc0,train/Grade 1/335_jpg.rf.526a3e3bf566fe4b7ad6755849e93fc0.jpg,335_jpg,0,Grade 1,train,e60be3937e0f5facf5107fa2837daea35ed1f8c5b7bb8ec4b825ee4eaf6264b9,True
343_jpg.rf.331650b507467d884afed05a2ff79f8d,train/Grade 1/343_jpg.rf.331650b507467d884afed05a2ff79f8d.jpg,343_jpg,0,Grade 1,train,9f921a628a2439eda3f56956320f20d90b89223b80667e995ff6ec3b9bf1b09a,True
343_jpg.rf.342a000193cf91c12bfb39fadd3e742b,train/Grade 1/343_jpg.rf.342a000193cf91c12bfb39fadd3e742b.jpg,343_jpg,0,Grade 1,train,c74f9a8086b40ab8306d614bc63e98dc00b3ad01d52cb6294e911fea68fbbc12,True
343_jpg.rf.471de1d1ac975ee3599e78f1d548b016,train/Grade 1/343_jpg.rf.471de1d1ac975ee3599e78f1d548b016.jpg,343_jpg,0,Grade 1,train,4e39fb9fcf2b1c5d050062cd2c811dc0d169f13b224fa470931117850cdd5e72,True
343_jpg.rf.8f93ed68ed4813385d578cf5280d2e30,train/Grade 1/343_jpg.rf.8f93ed68ed4813385d578cf5280d2e30.jpg,343_jpg,0,Grade 1,train,05ccf5dc86ef468eb907e4b6703d3712cd0c3098bf1d14cfaeddd25dcfd0e043,True
343_jpg.rf.ca3933b772a62db437a00de87eee639e,train/Grade 1/343_jpg.rf.ca3933b772a62db437a00de87eee639e.jpg,343_jpg,0,Grade 1,train,980a14fb81846190c340f197daa168a9b013f1fa0919d5d1667b2b37482e9a73,True
343_jpg.rf.cf3fd47b06d7554a67e485d873dcbbc5,train/Grade 1/343_jpg.rf.cf3fd47b06d7554a67e485d873dcbbc5.jpg,343_jpg,0,Grade 1,train,90398203b90167e4860ed31c1bf8334668058b55d5b613bafa8c67a4ceb33e1e,True
343_jpg.rf.dfa6f4a60dad413d088fe6d6ea4ec6a8,train/Grade 1/343_jpg.rf.dfa6f4a60dad413d088fe6d6ea4ec6a8.jpg,343_jpg,0,Grade 1,train,deda7c2404b89f6f5a2c0e828a50ac847b2e45467394ed744f08ff29e2f65274,True
347_jpg.rf.52aac0bd464a35de880a891ec67a403d,train/Grade 1/347_jpg.rf.52aac0bd464a35de880a891ec67a403d.jpg,347_jpg,0,Grade 1,train,3ddc083a451761b87fe0860666323d794d9bc12eaeab5fb41541c0f408755973,True
347_jpg.rf.855f7597a2d63a59c65d350536deff26,train/Grade 1/347_jpg.rf.855f7597a2d63a59c65d350536deff26.jpg,347_jpg,0,Grade 1,train,828e2f596407abfd696fbcb79213fbe17080de99b80554c7045fc3931c8777fd,True
347_jpg.rf.89413972a0c0fcaef1fc002cb572f1f3,train/Grade 1/347_jpg.rf.89413972a0c0fcaef1fc002cb572f1f3.jpg,347_jpg,0,Grade 1,train,53a5fca9dd6942d0f0471559dc486d6be6e33859d18567b88c6111134367124c,True
347_jpg.rf.9eca41247c36d9bf0eed427b58a5a405,train/Grade 1/347_jpg.rf.9eca41247c36d9bf0eed427b58a5a405.jpg,347_jpg,0,Grade 1,train,4596d979410edf130e822dcb88d3e105a3e45a39f74d89abab47e7ebae75385e,True
347_jpg.rf.cd2a41e62402b577565f7313145a7bf2,train/Grade 1/347_jpg.rf.cd2a41e62402b577565f7313145a7bf2.jpg,347_jpg,0,Grade 1,train,da072815093f698689d17aabe95cb86e0c47d6bdbc9f04c048d2de5aad32b323,True
347_jpg.rf.fe52755292aa62455d7cebc1c512e9e4,train/Grade 1/347_jpg.rf.fe52755292aa62455d7cebc1c512e9e4.jpg,347_jpg,0,Grade 1,train,78f580deac77a2adf0734bd870e2afb6614cf06ad5d7ddd9ae3f01fee64ddb41,True
347_jpg.rf.fe8c66c1a241565734e0cde2e06183a2,train/Grade 1/347_jpg.rf.fe8c66c1a241565734e0cde2e06183a2.jpg,347_jpg,0,Grade 1,train,c8d179b450d63701a5d41a766601136cabfe2f8bef8c8e2d7884b925f1395007,True
34_jpg.rf.15440e22fdd6e54dcac86e83448054d7,train/Grade 1/34_jpg.rf.15440e22fdd6e54dcac86e83448054d7.jpg,34_jpg,0,Grade 1,train,0f8e20f75b2782ccec1e7a199cb29aff36c6d92c271d100bfb3fc0bebfd02edb,True
34_jpg.rf.27414a142ce40fa2fd520c01f63a9f63,train/Grade 1/34_jpg.rf.27414a142ce40fa2fd520c01f63a9f63.jpg,34_jpg,0,Grade 1,train,0e6cfd6f86ee7f41cf4dd53dd063c66058a5be5ff01c6328eba4895eeac55e54,True
34_jpg.rf.2c2d80960926f87b231a842ab4e742fd,train/Grade 1/34_jpg.rf.2c2d80960926f87b231a842ab4e742fd.jpg,34_jpg,0,Grade 1,train,32851542c4233b55bc3005aad2b830ea4d4caa0d37302c9d4cb581f753af7bc4,True
34_jpg.rf.39089519013b113c41bf091ea84a3969,train/Grade 1/34_jpg.rf.39089519013b113c41bf091ea84a3969.jpg,34_jpg,0,Grade 1,train,4cf5133a137bd1f1cef71cf0e3561a12d8d264433b5a4eabfbcf459915a48910,True
34_jpg.rf.762213267b570da87e8e59ac696bf8a9,train/Grade 1/34_jpg.rf.762213267b570da87e8e59ac696bf8a9.jpg,34_jpg,0,Grade 1,train,8735670e8117d764a457d19365679ec96abec83b8915cddead3564116ce0bc16,True
34_jpg.rf.cedc976240f41dcabdc92010a08da665,train/Grade 1/34_jpg.rf.cedc976240f41dcabdc92010a08da665.jpg,34_jpg,0,Grade 1,train,d6efd671c40e6bc05ec9b66a87119acec49a93c4571d1fb2166d407ba4055108,True
34_jpg.rf.d6c7bf188c759e7ad6b9e4d39d3fb3bb,train/Grade 1/34_jpg.rf.d6c7bf188c759e7ad6b9e4d39d3fb3bb.jpg,34_jpg,0,Grade 1,train,1e1dbed34c3db32d241c0a163ea0224f0173e03bc303210dd3602f2229e0784e,True
351_jpg.rf.40680c9c00c4b677f332a012d795efff,train/Grade 1/351_jpg.rf.40680c9c00c4b677f332a012d795efff.jpg,351_jpg,0,Grade 1,train,75ba5b7f06c9b709c3868b4eec772e57dfc0a4124f015896b3a437cb226fe09a,True
351_jpg.rf.610b10ddc75701be9c1aff91812ac642,train/Grade 1/351_jpg.rf.610b10ddc75701be9c1aff91812ac642.jpg,351_jpg,0,Grade 1,train,44888c3c70c8240bd7c3e900f7310b8edef7894d5d833f25a582585388fdf71f,True
351_jpg.rf.722c20dc0f27c7eb53c1c1de131578eb,train/Grade 1/351_jpg.rf.722c20dc0f27c7eb53c1c1de131578eb.jpg,351_jpg,0,Grade 1,train,f1ce5a81cbbd603e53f6bfd48b0bb811a75f7e117ea69a42034d3f9ef6b82676,True
351_jpg.rf.77363900d0017ead347580c4d19be730,train/Grade 1/351_jpg.rf.77363900d0017ead347580c4d19be730.jpg,351_jpg,0,Grade 1,train,6334fabcb1b933e9bd020e98ffe12431394a2925929312b0292554c0e2371083,True
351_jpg.rf.8e94278684ccccbbb19c467ae04f2fb4,train/Grade 1/351_jpg.rf.8e94278684ccccbbb19c467ae04f2fb4.jpg,351_jpg,0,Grade 1,train,6bdec86b3d769f4c53625f48ca1b445bd447e40787c60264e0b021a45882ac28,True
351_jpg.rf.c450fc6003f89391cdfa9714bcc8eb80,train/Grade 1/351_jpg.rf.c450fc6003f89391cdfa9714bcc8eb80.jpg,351_jpg,0,Grade 1,train,c1c4bbe79f7605b6fcc6dc8fe7f1dc7e78ddf6f2a23f36f08f3a09759bbde7a6,True
351_jpg.rf.f3b54a4f6f76fa84fb71055a7b04cb89,train/Grade 1/351_jpg.rf.f3b54a4f6f76fa84fb71055a7b04cb89.jpg,351_jpg,0,Grade 1,train,2d1247cb76929723b98e12df1b0a28f7e3ee61b1d9f174c5a7c6256da197d36b,True
356_jpg.rf.26313196ba972f0a06b4c8621b0d548d,train/Grade 1/356_jpg.rf.26313196ba972f0a06b4c8621b0d548d.jpg,356_jpg,0,Grade 1,train,48ff14c08ace44720f0be2fa794799bc7edf30116c1d8d1e6df05ac7f803696d,True
356_jpg.rf.b2f4968a5da06acb79cdad406b795954,train/Grade 1/356_jpg.rf.b2f4968a5da06acb79cdad406b795954.jpg,356_jpg,0,Grade 1,train,cae5bbc969145e6abbee4d2db913e708354b3098f0ef9763b7418f94edd790c6,True
356_jpg.rf.cbcb9bbf93de3d767026e14aaf31117a,train/Grade 1/356_jpg.rf.cbcb9bbf93de3d767026e14aaf31117a.jpg,356_jpg,0,Grade 1,train,23f0b0012fc05db075cb55c117e63e25b74785c43cc3a525f4412b51e803b0fc,True
356_jpg.rf.cc57351bc6bf47f976a14ef190e98787,train/Grade 1/356_jpg.rf.cc57351bc6bf47f976a14ef190e98787.jpg,356_jpg,0,Grade 1,train,a27aab9b77ae8e45580916c4b763cd8809589ac20205b2d391706083372c8b0b,True
356_jpg.rf.d3d63d19143121b13bb4da8686e2acea,train/Grade 1/356_jpg.rf.d3d63d19143121b13bb4da8686e2acea.jpg,356_jpg,0,Grade 1,train,545d41027276ef20e6e19f634e42f89e1aae40ce46a753eacbf14a0cc76dd29f,True
356_jpg.rf.dfc22495282b0dff2ac062e69cc94ec3,train/Grade 1/356_jpg.rf.dfc22495282b0dff2ac062e69cc94ec3.jpg,356_jpg,0,Grade 1,train,1dd99091a9f0b3304b34bac451a9c6e6a9f1b18fda73dcb526362d55d6a94d3e,True
356_jpg.rf.f86f280ae83c5bd332e9e236bd96c2eb,train/Grade 1/356_jpg.rf.f86f280ae83c5bd332e9e236bd96c2eb.jpg,356_jpg,0,Grade 1,train,6e7a122a0464b92139f02a3eb9adf77dfc40b0769e909b36a091a9aa5a53fb86,True
35_jpg.rf.5055afdcd7458cf4d848aab53d02e495,train/Grade 1/35_jpg.rf.5055afdcd7458cf4d848aab53d02e495.jpg,35_jpg,0,Grade 1,train,62b7c91736a478f547ab6be837486539d069f03e76d34ca53d278d29a2bf094e,True
35_jpg.rf.7a5f6ee76e4ec3a2a3d3f9fb6bf44b38,train/Grade 1/35_jpg.rf.7a5f6ee76e4ec3a2a3d3f9fb6bf44b38.jpg,35_jpg,0,Grade 1,train,2489280ae3d870bfc459d53098100ac27c4967273da7b625ca74927ba1a1b9f2,True
35_jpg.rf.7e76b57b36fae059ceded61834004b9d,train/Grade 1/35_jpg.rf.7e76b57b36fae059ceded61834004b9d.jpg,35_jpg,0,Grade 1,train,5500a99938643b7ec9d8567b2d8dd1b6af973cbe421c2f333a5d59aac4fe2d6b,True
35_jpg.rf.7f17ca8bfde11b49254694579197570e,train/Grade 1/35_jpg.rf.7f17ca8bfde11b49254694579197570e.jpg,35_jpg,0,Grade 1,train,eb677869460bc5be8368e8cce14314c895c3caf4d385718079f8ebb9d59abe3a,True
35_jpg.rf.adafc56d9f188584fcd7a6f1f5b31bab,train/Grade 1/35_jpg.rf.adafc56d9f188584fcd7a6f1f5b31bab.jpg,35_jpg,0,Grade 1,train,03f5c630cc201d2311f07d12e649498bca8c9eddc045297ee8a4240e80b37a46,True
35_jpg.rf.d7bffe0422db6c1f728d72381ab4f293,train/Grade 1/35_jpg.rf.d7bffe0422db6c1f728d72381ab4f293.jpg,35_jpg,0,Grade 1,train,b8f4916c6c5bdda38b7eb2ebfcc9d0049d42efcbd01c862573dfe5c62cb9081f,True
35_jpg.rf.eade2f7ae0196d97b60561e5b9d898ab,train/Grade 1/35_jpg.rf.eade2f7ae0196d97b60561e5b9d898ab.jpg,35_jpg,0,Grade 1,train,bbe46047693a5de970a924c98b75b76d504d0052c8e139f724f3bf7068d2d574,True
360_jpg.rf.24bc3dcd2014aced67361ae8accbce73,train/Grade 1/360_jpg.rf.24bc3dcd2014aced67361ae8accbce73.jpg,360_jpg,0,Grade 1,train,42061a59454f7b841404e697f76d63a7fe17387a67ec10ad284c63640d6ca0ab,True
360_jpg.rf.3097cbaed1ebb744299592263d5ea7e1,train/Grade 1/360_jpg.rf.3097cbaed1ebb744299592263d5ea7e1.jpg,360_jpg,0,Grade 1,train,50ae089a963b6bacacf892d833633cde404958c1e9bdf9023c91c1f1f705bff8,True
360_jpg.rf.40347771c0eefe66df7957b89acba8b3,train/Grade 1/360_jpg.rf.40347771c0eefe66df7957b89acba8b3.jpg,360_jpg,0,Grade 1,train,a6c9a48c91d1dc12a3da0877a2cf934f3576902279acc8e637f544e7faa80ea4,True
360_jpg.rf.a14cb6f62deecef4d58ddf8e10a02254,train/Grade 1/360_jpg.rf.a14cb6f62deecef4d58ddf8e10a02254.jpg,360_jpg,0,Grade 1,train,609c7ce87b68037ac64cfdfa645f113189d9de491c9805b8cc5cac68999decdc,True
360_jpg.rf.a83725acefd0876096f4c32de7231db8,train/Grade 1/360_jpg.rf.a83725acefd0876096f4c32de7231db8.jpg,360_jpg,0,Grade 1,train,cc53f67f51f86b7a7db51a8d6ccd359798138074016071b3b72a0f5c43aedad0,True
360_jpg.rf.c45643c08499f976af7c14de2d2b57b8,train/Grade 1/360_jpg.rf.c45643c08499f976af7c14de2d2b57b8.jpg,360_jpg,0,Grade 1,train,24e16aac3cd79c443a66adc33d724f2543acb21492d753bead281fe716019051,True
360_jpg.rf.f363b2b5898309a082837371760940b4,train/Grade 1/360_jpg.rf.f363b2b5898309a082837371760940b4.jpg,360_jpg,0,Grade 1,train,be79f415fdd7916d257fbd516e8e19f6651b942afe9c6dd84583cb388c5248d1,True
37_jpg.rf.025e356a15e350ce65d06370fb5234ef,train/Grade 1/37_jpg.rf.025e356a15e350ce65d06370fb5234ef.jpg,37_jpg,0,Grade 1,train,84d4c2cc3e6c5b65894b9b640615f9020277ba287c657ba670a2d91787d81649,True
37_jpg.rf.0e1fe68c3c2b7a337f654f5b535b15d4,train/Grade 1/37_jpg.rf.0e1fe68c3c2b7a337f654f5b535b15d4.jpg,37_jpg,0,Grade 1,train,3efb28a2f0afa5495df95061147d9b689b3eb8094f4564daa2838710db441388,True
37_jpg.rf.56977029989bf5bbe4c642927f4e0c79,train/Grade 1/37_jpg.rf.56977029989bf5bbe4c642927f4e0c79.jpg,37_jpg,0,Grade 1,train,181ddde1881c6560a8cba0f3eb55678bf4dad088a60a060a64d14eec4da8ffef,True
37_jpg.rf.6ee4ccd9a79b07bed9e5851650cc14ed,train/Grade 1/37_jpg.rf.6ee4ccd9a79b07bed9e5851650cc14ed.jpg,37_jpg,0,Grade 1,train,d143c266facff33e8638110be27b0330348097c57c80f98b9ae7e7b415756102,True
37_jpg.rf.731c5d0c65f88fb972b7051f7123690e,train/Grade 1/37_jpg.rf.731c5d0c65f88fb972b7051f7123690e.jpg,37_jpg,0,Grade 1,train,430858cb2df8a522b7ff53aa3f5c1b275818daf2021bddab70066eb9954533df,True
37_jpg.rf.d69eead958d1e7ac73a214abfed8a9d4,train/Grade 1/37_jpg.rf.d69eead958d1e7ac73a214abfed8a9d4.jpg,37_jpg,0,Grade 1,train,ce4993f2e295cb047fc1d2ef71cda819a4f348a41989cc91cc4527f37e5c605f,True
37_jpg.rf.d9e2990f3fb1d20b81f0a1ef7a76bab4,train/Grade 1/37_jpg.rf.d9e2990f3fb1d20b81f0a1ef7a76bab4.jpg,37_jpg,0,Grade 1,train,34d555e200e0d00f6d46475d974e8cba9f2ccc7e7a8bf1180b6a3c6f1a37e8bb,True
410_jpg.rf.16cdf50c94fecc521a44d5c413683026,train/Grade 1/410_jpg.rf.16cdf50c94fecc521a44d5c413683026.jpg,410_jpg,0,Grade 1,train,fd4a0bc2a633de675a92c6662d506c7beacb12c31223561edf1fd1bd3398da6c,True
410_jpg.rf.21f6563751f350286a73a42f36dea37c,train/Grade 1/410_jpg.rf.21f6563751f350286a73a42f36dea37c.jpg,410_jpg,0,Grade 1,train,bf000a761896eb7c41bed0e93888853fca4079bc2505f1591f034e3fa5a2e2be,True
410_jpg.rf.436033b6098fe682e787d13b501d6623,train/Grade 1/410_jpg.rf.436033b6098fe682e787d13b501d6623.jpg,410_jpg,0,Grade 1,train,92e34ba6fde9ff4d126c11cab908930ddc3e2612b154e88e4ba13d04cde1d956,True
410_jpg.rf.4aade362d9bbd193f0e1a995e784e70b,train/Grade 1/410_jpg.rf.4aade362d9bbd193f0e1a995e784e70b.jpg,410_jpg,0,Grade 1,train,626979d18cf49e8846f3ba65a1fe2082f2b0b9a7eec2a3bd127f9f4ae5cf997f,True
410_jpg.rf.668b15b1e88d047a2f65fcafcc49f6b7,train/Grade 1/410_jpg.rf.668b15b1e88d047a2f65fcafcc49f6b7.jpg,410_jpg,0,Grade 1,train,b06526f73afecb05d17d2a92b2f3b0d1dd450bc6c487913e11c5778c30fcb636,True
410_jpg.rf.859014cc83c6302c53c193ce4d7bb3c1,train/Grade 1/410_jpg.rf.859014cc83c6302c53c193ce4d7bb3c1.jpg,410_jpg,0,Grade 1,train,6415a01768d1362f5901b9b24ffb95dc0448c7c84bd6b6fde05c05a40ff01b3f,True
410_jpg.rf.cb010c5134f3db08926c4bb87060552a,train/Grade 1/410_jpg.rf.cb010c5134f3db08926c4bb87060552a.jpg,410_jpg,0,Grade 1,train,2b5a8b18ee58e4da078b08a373d59630d92693473e8c0f4ea7121065c844b037,True
412_jpg.rf.0eff96a2361df7448bf7c52a00b26837,train/Grade 1/412_jpg.rf.0eff96a2361df7448bf7c52a00b26837.jpg,412_jpg,0,Grade 1,train,265ee49d7e22cf36d71b8e93b3cfde16335069b143c96b64091be0ceb315096f,True
412_jpg.rf.2ac1ad1f7c0488a00e54e85cab5f7669,train/Grade 1/412_jpg.rf.2ac1ad1f7c0488a00e54e85cab5f7669.jpg,412_jpg,0,Grade 1,train,61854c4df2fedf7877b27b2265f5392f77f4e8d97bc985f09ddd18ee82c9fa6f,True
412_jpg.rf.6ef85de08dd31802e134a1ba088a9023,train/Grade 1/412_jpg.rf.6ef85de08dd31802e134a1ba088a9023.jpg,412_jpg,0,Grade 1,train,ec53a4fcd955a6ac1250a966a7456fed5509a6be4934cb728986b34370be8701,True
412_jpg.rf.77cbb45315f0a6cdbc99730a01da88d4,train/Grade 1/412_jpg.rf.77cbb45315f0a6cdbc99730a01da88d4.jpg,412_jpg,0,Grade 1,train,391a09a7234590d2b0a97ef5642a2bc359e615c9e77d950ae0c865d4205a965f,True
412_jpg.rf.84108c3cfb07b0f5da78875354aee637,train/Grade 1/412_jpg.rf.84108c3cfb07b0f5da78875354aee637.jpg,412_jpg,0,Grade 1,train,bbf013bcb4829afde0ff9d823d7bd63c1dda292965f924858f186dfb341abaaa,True
412_jpg.rf.96d419711d7ed98efb8d5c64d427434c,train/Grade 1/412_jpg.rf.96d419711d7ed98efb8d5c64d427434c.jpg,412_jpg,0,Grade 1,train,9c8f580f20b61801e34fe9260504c383b7c4d509917abb5deb21461be57757f9,True
412_jpg.rf.a24fc22475bf2a11c6a9ec835eba76bf,train/Grade 1/412_jpg.rf.a24fc22475bf2a11c6a9ec835eba76bf.jpg,412_jpg,0,Grade 1,train,079a632ebe4b46ced04bd7ea7a5233dfc3d51a82489465c4e17c6f8545398a80,True
42_jpg.rf.0561ae8a0ae368f7502edb49fa5cc57e,train/Grade 1/42_jpg.rf.0561ae8a0ae368f7502edb49fa5cc57e.jpg,42_jpg,0,Grade 1,train,ce99f882c17f445360f239df5926f7fc5c99f55a9edbd93a80555ffc06611d98,True
42_jpg.rf.219cb104f3afffbbc30ef6b75bf357ea,train/Grade 1/42_jpg.rf.219cb104f3afffbbc30ef6b75bf357ea.jpg,42_jpg,0,Grade 1,train,6605dd59860301f98e3f08be270e80b2a2f7376d717ad756272063ce96460b8a,True
42_jpg.rf.6cad35f691983cf9a3993f2831599359,train/Grade 1/42_jpg.rf.6cad35f691983cf9a3993f2831599359.jpg,42_jpg,0,Grade 1,train,bd7e125c6908e08c79d7b3fb24f8f08a8ea98f8d1c1c4a4d4dd8ab049378c330,True
42_jpg.rf.78c618ab4abcbbd3b7ebce4656c79bea,train/Grade 1/42_jpg.rf.78c618ab4abcbbd3b7ebce4656c79bea.jpg,42_jpg,0,Grade 1,train,0f2ae037c7784b511969868d3ab93f3509b154daca795f7c4402e827b63cc07f,True
42_jpg.rf.a5c44e2eb93fc6ec78bcb464a947be67,train/Grade 1/42_jpg.rf.a5c44e2eb93fc6ec78bcb464a947be67.jpg,42_jpg,0,Grade 1,train,577886efd336ce899d1ae94cdb7159ee5ab56543cd240f2f851e5327c7d8248a,True
42_jpg.rf.d081368cb735b5a910b8d1887f998021,train/Grade 1/42_jpg.rf.d081368cb735b5a910b8d1887f998021.jpg,42_jpg,0,Grade 1,train,479bdaf6ebcfd57671ce70732a1761912351844cf28e66ab7e325823ee97013e,True
