image_path,split,wagner_grade,laplacian_var,is_soft_blur,brightness,is_dark,is_bright,contrast_rms,is_low_contrast,saturation_mean,under_exposure_pct,over_exposure_pct,has_border
train/Grade 2/303620_jpg.rf.3e9e4d8da3b95da62ce84c32bb94e1bb.jpg,train,1,6.5,True,0.273,False,False,0.1285,False,0.5706,0.0,0.0,False
train/Grade 2/303643_jpg.rf.532e1dd60c073eb69f893fb864c203b0.jpg,train,1,11.14,True,0.4986,False,False,0.0974,False,0.4132,0.0,0.0,False
train/Grade 2/303673_jpg.rf.40b2d0a03e2cbac926ae4f70a4721c0e.jpg,train,1,12.15,True,0.2676,False,False,0.1138,False,0.5295,0.0,0.0,False
train/Grade 2/303696_jpg.rf.65b1583eb8f0a70c64dcaba9758fbc52.jpg,train,1,14.13,True,0.4007,False,False,0.0705,True,0.3881,0.0,0.0,False
train/Grade 2/303702_jpg.rf.25f1fd5855d738ed3dad64e6ad724e10.jpg,train,1,4.35,True,0.2342,False,False,0.0529,True,0.4376,0.0,0.0,False
train/Grade 2/303738_jpg.rf.8c9e863fd96e2ab49ee69c24c0bd3cdd.jpg,train,1,13.88,True,0.2181,False,False,0.0938,False,0.465,0.0,0.0,False
train/Grade 2/303906_jpg.rf.f387afe45c3b8d4748ad858342448050.jpg,train,1,19.89,True,0.3212,False,False,0.0996,False,0.4468,0.0,0.0,False
train/Grade 2/303995_jpg.rf.da54419650facb85efeca65a17ae1c34.jpg,train,1,13.92,True,0.3588,False,False,0.0974,False,0.5436,0.0,0.0,False
train/Grade 2/304546_jpg.rf.57c57c9944d198181eacfb3495c773ab.jpg,val,1,15.37,True,0.3958,False,False,0.0737,True,0.4881,0.0,0.0,False
train/Grade 2/304557_jpg.rf.043c06f5c31a47fda7443d1044f30562.jpg,train,1,12.48,True,0.4116,False,False,0.1793,False,0.5458,0.0,0.0,False
train/Grade 2/304765_jpg.rf.7e78e275a6922d8752e9caaf62735761.jpg,test,1,17.09,True,0.2284,False,False,0.0956,False,0.6321,0.0,0.0,False
train/Grade 2/304864_jpg.rf.16bd1af3ee790b8ca5d7cbfe1fac4964.jpg,train,1,7.73,True,0.3822,False,False,0.1902,False,0.3876,0.0,0.0,False
train/Grade 2/304867_jpg.rf.95ff910da5f4a58c76d936367f908dd6.jpg,train,1,13.96,True,0.6779,False,False,0.1436,False,0.3876,0.0,1.02,False
train/Grade 2/304921_jpg.rf.39adecc1fddaba5d4d8231b9fc8a80ad.jpg,train,1,16.91,True,0.4311,False,False,0.1105,False,0.4307,0.0,0.0,False
train/Grade 2/305099_jpg.rf.5b2b7ee866b354531355090ab710bd27.jpg,train,1,6.27,True,0.1939,False,False,0.0655,True,0.5162,0.0,0.0,False
train/Grade 2/305110_jpg.rf.09c063a0eaa3620c25642d755eed188e.jpg,train,1,5.42,True,0.5582,False,False,0.143,False,0.1943,0.0,0.0,False
train/Grade 2/305127_jpg.rf.71c5962aab5289066ae4bdbcec3b16d8.jpg,train,1,18.48,True,0.3683,False,False,0.1092,False,0.495,0.0,0.0,False
train/Grade 2/305211_jpg.rf.52c00d7e27451b2f94c374fb9a12dba6.jpg,val,1,8.82,True,0.2001,False,False,0.0688,True,0.6379,0.0,0.0,False
train/Grade 2/305271_jpg.rf.3c019053a79d55566dfa6850a991e1d5.jpg,train,1,18.84,True,0.3687,False,False,0.1243,False,0.4346,0.0,0.0,False
train/Grade 2/305416_jpg.rf.77e80b34b0fb3892f4a8e333ba651edb.jpg,train,1,16.55,True,0.4232,False,False,0.0664,True,0.3681,0.0,0.0,False
train/Grade 2/305461_jpg.rf.5dd46a224282d9883279f1069d64c9e6.jpg,train,1,6.56,True,0.2836,False,False,0.0952,False,0.5515,0.0,0.0,False
train/Grade 2/305548_jpg.rf.1ccae79901e5c2ac7e8ccfa2d9c720f0.jpg,train,1,8.38,True,0.3173,False,False,0.1102,False,0.536,0.0,0.0,False
train/Grade 2/305595_jpg.rf.16b417ffa43432e5c42b587eb6f8fd30.jpg,train,1,4.62,True,0.1949,False,False,0.0841,False,0.6694,0.0,0.0,False
train/Grade 2/305709_jpg.rf.98c3493ed56518de3cbf63ba3dfb4c44.jpg,train,1,16.68,True,0.443,False,False,0.1041,False,0.5753,0.0,0.0,False
train/Grade 2/305719_jpg.rf.2b5a0ea7d531560a6f35f215405c1e2e.jpg,train,1,14.48,True,0.3938,False,False,0.0895,False,0.4138,0.0,0.0,False
train/Grade 2/305765_jpg.rf.db17944e2d44576b82cb3f4535109e32.jpg,train,1,3.47,True,0.3223,False,False,0.088,False,0.3324,0.0,0.0,False
train/Grade 2/306112_jpg.rf.6cf352e7fbc03bccd7d6b487555f4a79.jpg,train,1,17.84,True,0.2535,False,False,0.0964,False,0.6053,0.0,0.0,False
train/Grade 2/345_jpg.rf.88900d44e3c57f7c89119f8ad02ac0af.jpg,val,1,19.34,True,0.3296,False,False,0.0787,True,0.689,0.0,0.0,False
train/Grade 2/501292_jpg.rf.06a2b7970e0a8836549b6d50f6383a08.jpg,train,1,7.87,True,0.1988,False,False,0.1363,False,0.646,0.0,0.0,False
train/Grade 2/501386_jpg.rf.78c32f5f15845420ba03763a0197da71.jpg,train,1,13.55,True,0.3186,False,False,0.0934,False,0.4575,0.0,0.0,False
train/Grade 2/501500_jpg.rf.b2ddf1d0e9ce89eed49e55df5c17194d.jpg,train,1,10.72,True,0.2925,False,False,0.1588,False,0.5024,0.0,0.0,False
train/Grade 2/501502_jpg.rf.190443db1c9162376525b6e9d2749334.jpg,train,1,14.1,True,0.3586,False,False,0.0766,True,0.538,0.0,0.0,False
train/Grade 2/501775_jpg.rf.9f9f9d50a2beb0f4eb9cdaa44e79effd.jpg,train,1,12.52,True,0.2651,False,False,0.0654,True,0.4099,0.0,0.0,False
train/Grade 2/501798_jpg.rf.7c75c496ad7d8a9e44533c74a76806a2.jpg,val,1,9.42,True,0.3148,False,False,0.0517,True,0.3907,0.0,0.0,False
train/Grade 2/9_jpg.rf.5581e77fd35a4d30286e84f79af2a6af.jpg,train,1,17.77,True,0.341,False,False,0.0993,False,0.6259,0.0,0.0,False
train/Grade 3/257_jpg.rf.738a3e4a942d3bc792c3fdf2283a7f66.jpg,train,2,18.61,True,0.4668,False,False,0.1505,False,0.4062,0.0,0.0,False
train/Grade 3/301041_jpg.rf.77db831b51a09d634243813fd0f67690.jpg,train,2,15.57,True,0.4239,False,False,0.0905,False,0.2724,0.0,0.0,False
train/Grade 3/301084_jpg.rf.c309684175d1ecbbf9e090ff53e05cbb.jpg,train,2,10.17,True,0.4306,False,False,0.1094,False,0.4841,0.0,0.0,False
train/Grade 3/301120_jpg.rf.4a4243df48a6c65fd25947eca1e0fd7e.jpg,test,2,19.11,True,0.3563,False,False,0.0603,True,0.2681,0.0,0.0,False
train/Grade 3/301147_jpg.rf.9af68ac238b63b7ae9701f4e143cdb7c.jpg,train,2,15.14,True,0.4438,False,False,0.0667,True,0.2502,0.0,0.0,False
train/Grade 3/301216_jpg.rf.d4e3bd17fb56854426c0f18edcd7ffe6.jpg,val,2,12.16,True,0.3493,False,False,0.1308,False,0.4542,0.0,0.0,False
train/Grade 3/301298_jpg.rf.5ec270564b04724509d16b505a69fa49.jpg,train,2,7.12,True,0.4116,False,False,0.1017,False,0.4808,0.0,0.0,False
train/Grade 3/301595_jpg.rf.5b0f610b23007d49039608a5ff2086ba.jpg,train,2,18.85,True,0.4152,False,False,0.1284,False,0.2243,0.0,0.0,False
train/Grade 3/301942_jpg.rf.9d44419f6563908b2f1bb4a05774fcf1.jpg,test,2,6.67,True,0.4895,False,False,0.1191,False,0.282,0.0,0.0,False
train/Grade 3/302321_jpg.rf.e78c8de731a770831879a36c82fb829d.jpg,train,2,6.96,True,0.5194,False,False,0.0652,True,0.3644,0.0,0.0,False
train/Grade 3/302328_jpg.rf.3c614809c01b6aade80bdea34d88d6ad.jpg,train,2,8.97,True,0.3663,False,False,0.0944,False,0.3759,0.0,0.0,False
train/Grade 3/302596_jpg.rf.984c1e4e9ca77da7f1eee36aa81a4ac3.jpg,val,2,11.05,True,0.3868,False,False,0.1033,False,0.3463,0.0,0.0,False
train/Grade 3/302669_jpg.rf.2f30a090322dba9184d919c4b5148a57.jpg,train,2,9.51,True,0.2492,False,False,0.1684,False,0.5824,2.43,0.0,False
train/Grade 3/302853_jpg.rf.ff4dc4e5616c18e718eeca36fb71c24e.jpg,val,2,16.88,True,0.4337,False,False,0.0983,False,0.3775,0.0,0.0,False
train/Grade 3/302869_jpg.rf.b38ae3407ce01c47d31b94e01494f074.jpg,train,2,5.04,True,0.7091,False,False,0.0865,False,0.3151,0.0,0.0,False
train/Grade 3/302987_jpg.rf.42227bb46190370b92b0723d9114a773.jpg,train,2,5.4,True,0.4766,False,False,0.1074,False,0.3163,0.0,0.0,False
train/Grade 3/303048_jpg.rf.62cfdb113a37ab7985fbc682717613c4.jpg,train,2,11.48,True,0.3998,False,False,0.0548,True,0.4308,0.0,0.0,False
train/Grade 3/303272_jpg.rf.22a4dc16c0292ed322d3915afe4854b7.jpg,train,2,8.39,True,0.5217,False,False,0.0687,True,0.344,0.0,0.0,False
train/Grade 3/303272_jpg.rf.d3cfb80a11796381b19e3d695654dba9.jpg,train,2,16.58,True,0.5217,False,False,0.0687,True,0.3439,0.0,0.0,False
train/Grade 3/303519_jpg.rf.ae931f1b457ccdf8ad8f1202c6002cba.jpg,train,2,15.64,True,0.5981,False,False,0.1643,False,0.4339,0.0,0.0,False
train/Grade 3/303520_jpg.rf.9d33f3d97d6911dec650d3a8fc4f17bf.jpg,train,2,7.89,True,0.473,False,False,0.0984,False,0.2378,0.0,0.0,False
train/Grade 3/303521_jpg.rf.9b416bb8c876d0198975ef09aa8f2a97.jpg,val,2,11.74,True,0.3056,False,False,0.0573,True,0.4021,0.0,0.0,False
train/Grade 3/303770_jpg.rf.2ea17d4af9c8c31a9ef3e17475d9786a.jpg,train,2,17.07,True,0.3671,False,False,0.1362,False,0.5698,0.0,0.0,False
train/Grade 3/303948_jpg.rf.86d2b1d9c12075d3b92d389394b74695.jpg,val,2,9.65,True,0.213,False,False,0.0631,True,0.4919,0.0,0.0,False
train/Grade 3/303950_jpg.rf.1c4e225f578611b56f60e8897cef2cbc.jpg,train,2,10.03,True,0.6862,False,False,0.109,False,0.157,0.0,0.0,False
train/Grade 3/304032_jpg.rf.c56b8584eaf35457b517101af12bd178.jpg,train,2,18.65,True,0.6054,False,False,0.0819,False,0.4027,0.0,0.0,False
train/Grade 3/304033_jpg.rf.084fcfc0eee3b3292f2382b7493f2922.jpg,train,2,16.29,True,0.5515,False,False,0.0679,True,0.2423,0.0,0.0,False
train/Grade 3/304047_jpg.rf.53431ae72eeff3dd42e7175381ae15be.jpg,train,2,14.21,True,0.3755,False,False,0.0765,True,0.3452,0.0,0.0,False
train/Grade 3/304065_jpg.rf.e35a59fffcff6eae83854a0658206740.jpg,train,2,5.74,True,0.4146,False,False,0.0528,True,0.3479,0.0,0.0,False
train/Grade 3/304170_jpg.rf.ea58c7157940ab47e242ac6757bd33cc.jpg,train,2,7.74,True,0.5603,False,False,0.0736,True,0.3061,0.0,0.0,False
train/Grade 3/304274_jpg.rf.a28f83f74065e285ec87267180d8d6ed.jpg,train,2,17.92,True,0.5,False,False,0.1652,False,0.2148,0.0,0.0,False
train/Grade 3/304593_jpg.rf.d09ee9d97f07afa6b304156b462652b8.jpg,train,2,10.47,True,0.5139,False,False,0.1588,False,0.3753,0.0,0.0,False
train/Grade 3/304622_jpg.rf.1d6db53c332fafc2fc3715a63b82bf05.jpg,train,2,16.26,True,0.3118,False,False,0.0682,True,0.5965,0.0,0.0,False
train/Grade 3/304634_jpg.rf.3a3e6d1484e33d5c2548ba6db7919760.jpg,test,2,8.36,True,0.5717,False,False,0.0863,False,0.2078,0.0,0.0,False
train/Grade 3/304678_jpg.rf.e2eb5f2d29af3f1e359cbf9601f38363.jpg,train,2,18.47,True,0.6448,False,False,0.2207,False,0.2995,0.0,0.0,False
train/Grade 3/304779_jpg.rf.af4c1c2e7574039c1e54dcb5771fb219.jpg,train,2,9.83,True,0.3401,False,False,0.0924,False,0.3146,0.0,0.0,False
train/Grade 3/304853_jpg.rf.8552b82741d11a76ffac712026855f3d.jpg,test,2,12.69,True,0.3978,False,False,0.089,False,0.3838,0.0,0.0,False
train/Grade 3/304866_jpg.rf.323d8c51363b37fcdd97dcd113469008.jpg,train,2,6.3,True,0.4292,False,False,0.0586,True,0.415,0.0,0.0,False
train/Grade 3/304910_jpg.rf.328393a2873c5ba7d0e16e6abd9df0b4.jpg,val,2,19.43,True,0.2887,False,False,0.1249,False,0.4972,0.0,0.0,False
train/Grade 3/304916_jpg.rf.7ae6567e330119ef094dab1d1ec095f3.jpg,train,2,10.39,True,0.5364,False,False,0.1483,False,0.2906,0.0,0.0,False
train/Grade 3/305003_jpg.rf.382688abbdbcb425e05782c933ec9c46.jpg,train,2,10.93,True,0.3686,False,False,0.0912,False,0.4648,0.0,0.0,False
train/Grade 3/305043_jpg.rf.78374b06ada4f978418316729914e593.jpg,train,2,13.22,True,0.3186,False,False,0.0934,False,0.5329,0.0,0.0,False
train/Grade 3/305116_jpg.rf.fd1d5cb4fcdf80371bf55430747ddc26.jpg,train,2,6.25,True,0.4135,False,False,0.055,True,0.3245,0.0,0.0,False
train/Grade 3/305232_jpg.rf.87f6791583b6eee2055ffe48d907847d.jpg,train,2,14.93,True,0.465,False,False,0.0863,False,0.2077,0.0,0.0,False
train/Grade 3/305241_jpg.rf.df91843f1ac5a08b5d8caa1f3d281d5e.jpg,train,2,7.63,True,0.2878,False,False,0.08,True,0.2911,0.0,0.0,False
train/Grade 3/305249_jpg.rf.bc0bc368745d09fb7d833a309c17945d.jpg,train,2,13.2,True,0.3136,False,False,0.0725,True,0.3793,0.0,0.0,False
train/Grade 3/305351_jpg.rf.e80774f329dcd5d93707c2f55ea30b1e.jpg,train,2,9.08,True,0.3959,False,False,0.2158,False,0.5335,0.74,0.0,False
train/Grade 3/305380_jpg.rf.dc40efcd4efab54de8a8e88cfb75f237.jpg,train,2,17.08,True,0.5634,False,False,0.0663,True,0.2997,0.0,0.0,False
train/Grade 3/305404_jpg.rf.b2a6acd7ccacda5f476c7d178f0d6fbf.jpg,train,2,7.28,True,0.3082,False,False,0.0901,False,0.3213,0.0,0.0,False
train/Grade 3/305443_jpg.rf.c1eb3cbd1e2aaae9a6af693639f2487e.jpg,train,2,10.34,True,0.4303,False,False,0.0977,False,0.2247,0.0,0.0,False
train/Grade 3/305483_jpg.rf.1a7b97b1988c3e85ca29e1f5c57db9c8.jpg,train,2,14.4,True,0.446,False,False,0.1198,False,0.291,0.0,0.0,False
train/Grade 3/305495_jpg.rf.beb7f3d25d40670d10b4d208b456bf52.jpg,test,2,8.39,True,0.3959,False,False,0.0782,True,0.5117,0.0,0.0,False
train/Grade 3/305590_jpg.rf.0870705cd50cdb38e7bb09e7d17f1454.jpg,train,2,6.98,True,0.4501,False,False,0.1284,False,0.2739,0.0,0.0,False
train/Grade 3/305610_jpg.rf.e09976508c206a7c3e5aa7246bb6182f.jpg,test,2,8.05,True,0.4011,False,False,0.1091,False,0.38,0.0,0.0,False
train/Grade 3/305657_jpg.rf.6f909df0a4ca334f54db1e908a143d2b.jpg,train,2,5.3,True,0.3958,False,False,0.0703,True,0.5092,0.0,0.0,False
train/Grade 3/305706_jpg.rf.24fe4a320bfe4d14836b063f549d4f0f.jpg,train,2,19.81,True,0.2669,False,False,0.1026,False,0.5293,0.0,0.0,False
train/Grade 3/305804_jpg.rf.99884f3f6e3f77a969f695043b52b42f.jpg,train,2,8.05,True,0.4243,False,False,0.0932,False,0.4918,0.0,0.0,False
train/Grade 3/305807_jpg.rf.3231a9dc192fbd043e8f69d41a728973.jpg,train,2,8.58,True,0.4271,False,False,0.0689,True,0.4994,0.0,0.0,False
train/Grade 3/306070_jpg.rf.b528fc2fd4981e13b4b0bbf933a52ee6.jpg,test,2,10.2,True,0.556,False,False,0.0503,True,0.3701,0.0,0.0,False
train/Grade 3/306104_jpg.rf.6bd52315ee4cd6516bc916526a1673a8.jpg,train,2,17.7,True,0.5637,False,False,0.1124,False,0.3847,0.0,0.0,False
train/Grade 3/306119_jpg.rf.56296bf09da758919db9f1c84e29c48c.jpg,train,2,5.45,True,0.3127,False,False,0.0676,True,0.3182,0.0,0.0,False
train/Grade 3/306164_jpg.rf.73144e133bba7a9cf7f98b01bc57315a.jpg,val,2,10.44,True,0.4038,False,False,0.0517,True,0.3532,0.0,0.0,False
train/Grade 3/41_jpg.rf.7f1658a28a6b8e3748b1486f1374ac78.jpg,test,2,10.38,True,0.5501,False,False,0.0921,False,0.4903,0.0,0.0,False
train/Grade 3/452_jpg.rf.68b94f52a4242da1d66a359e533c3933.jpg,train,2,12.98,True,0.5019,False,False,0.1266,False,0.306,1.26,0.0,False
train/Grade 4/301391_jpg.rf.c74043a0fe3c2a8b628567be5cd11ba9.jpg,train,3,7.15,True,0.2731,False,False,0.072,True,0.4622,0.0,0.0,False
train/Grade 4/301407_jpg.rf.d7ea1616fd8fb7253290477a55aa8c0f.jpg,test,3,17.54,True,0.4215,False,False,0.1341,False,0.3057,0.0,0.0,False
train/Grade 4/301641_jpg.rf.0aa05c3bb954585955c1c52bc57644c3.jpg,test,3,16.59,True,0.4811,False,False,0.1332,False,0.2851,0.0,0.0,False
train/Grade 4/301679_jpg.rf.8f293e5f483e6651d83c201ba0f40a45.jpg,train,3,19.72,True,0.4165,False,False,0.1481,False,0.2891,0.0,0.0,False
train/Grade 4/301809_jpg.rf.1870c097ea9dc4317b464ea18f56a2e7.jpg,val,3,13.36,True,0.3312,False,False,0.0847,False,0.39,0.0,0.0,False
train/Grade 4/301829_jpg.rf.7c600e45025492d33d3ead267ec34de2.jpg,train,3,6.05,True,0.2561,False,False,0.0745,True,0.4223,0.0,0.0,False
train/Grade 4/301965_jpg.rf.f39fd47e8545fd462e9a92dc6c048218.jpg,val,3,4.32,True,0.252,False,False,0.1449,False,0.1353,0.0,0.0,False
train/Grade 4/302143_jpg.rf.d70649635992ad1599950e6e3d02f374.jpg,val,3,17.29,True,0.2939,False,False,0.1057,False,0.4526,0.0,0.0,False
train/Grade 4/302173_jpg.rf.705593298f4e294d97b18f021c615a5a.jpg,train,3,12.77,True,0.1338,True,False,0.0866,False,0.5412,0.65,0.0,False
train/Grade 4/302249_jpg.rf.0801b980a165c09de5cc161245c05289.jpg,train,3,4.31,True,0.2484,False,False,0.1472,False,0.128,0.0,0.0,False
train/Grade 4/302372_jpg.rf.b50f99ba76b6f82da0f70c750f5b4f23.jpg,train,3,19.9,True,0.5029,False,False,0.1703,False,0.258,0.0,0.0,False
train/Grade 4/302378_jpg.rf.74abd865b4d4ca0a583963ca63741c8d.jpg,train,3,3.41,True,0.2438,False,False,0.0689,True,0.448,0.0,0.0,False
train/Grade 4/302514_jpg.rf.5b7c1a028799ce1b46683a1c69f68925.jpg,train,3,17.31,True,0.3522,False,False,0.0636,True,0.3822,0.0,0.0,False
train/Grade 4/302541_jpg.rf.2d05425dafd9fb20cf96594d48683b5e.jpg,train,3,18.38,True,0.3951,False,False,0.1798,False,0.3621,0.0,0.0,False
train/Grade 4/302601_jpg.rf.6541a93b0064af82fcbbf654d4054ad9.jpg,train,3,12.97,True,0.4705,False,False,0.1125,False,0.3852,0.0,0.0,False
train/Grade 4/302638_jpg.rf.6330ea272aaf6e3cc1bf8bdf76eaaadb.jpg,train,3,4.29,True,0.2914,False,False,0.0763,True,0.3304,0.0,0.0,False
train/Grade 4/302731_jpg.rf.5a326787bf73db572c47d2d1c4c58d0b.jpg,train,3,4.56,True,0.3016,False,False,0.0666,True,0.4094,0.0,0.0,False
train/Grade 4/302752_jpg.rf.d39cc58f66476dca9b439d6795a4201d.jpg,train,3,13.82,True,0.3217,False,False,0.096,False,0.5301,0.0,0.0,False
train/Grade 4/302910_jpg.rf.a33b8f1225f8713ba3f4d0a026fa4196.jpg,test,3,4.3,True,0.2631,False,False,0.0783,True,0.6044,0.0,0.0,False
train/Grade 4/302991_jpg.rf.05e3d2252bd40cfbeaf77a7a301d7ca1.jpg,train,3,18.15,True,0.3416,False,False,0.1218,False,0.4219,0.0,0.0,False
train/Grade 4/303026_jpg.rf.6c89b06f6fa319c473309fbb518d8018.jpg,train,3,6.55,True,0.2998,False,False,0.1385,False,0.3875,0.0,0.0,False
train/Grade 4/303032_jpg.rf.7804622533c9e13f90a5da81979608c1.jpg,train,3,5.27,True,0.2778,False,False,0.0912,False,0.5402,0.0,0.0,False
train/Grade 4/303194_jpg.rf.32d22efa6416bf1dec6afc34fc01c599.jpg,train,3,3.13,True,0.4306,False,False,0.0701,True,0.2793,0.0,0.0,False
train/Grade 4/303330_jpg.rf.ef63746cd20c4381e339a49544a0a5c1.jpg,train,3,13.15,True,0.3291,False,False,0.0842,False,0.4561,0.0,0.0,False
train/Grade 4/303446_jpg.rf.8d723cbc13bedd47010d77719a640ed2.jpg,train,3,6.46,True,0.1735,False,False,0.0381,True,0.5574,0.0,0.0,False
train/Grade 4/303508_jpg.rf.a8c0b22ce9825a43b0ad86dfcccd943a.jpg,train,3,13.33,True,0.4717,False,False,0.1395,False,0.2697,0.0,0.0,False
train/Grade 4/303805_jpg.rf.ee516731b83af5579b648fc0279317a6.jpg,train,3,10.85,True,0.1884,False,False,0.1202,False,0.4421,1.43,0.0,False
train/Grade 4/303990_jpg.rf.5d4e9b60a6e07339b029c939f662a771.jpg,train,3,12.6,True,0.3309,False,False,0.1195,False,0.6129,0.0,0.0,False
train/Grade 4/304671_jpg.rf.6e7df0fc68cf29fef5f7a537aa73749f.jpg,train,3,13.41,True,0.3103,False,False,0.1562,False,0.5132,0.0,0.0,False
train/Grade 4/304909_jpg.rf.38a51305bb4d5bc5ebbf40d0e958f246.jpg,test,3,8.3,True,0.34,False,False,0.1075,False,0.2766,0.0,0.0,False
train/Grade 4/305009_jpg.rf.385d8b7fbf03cbf2ec4dd8ebfe4ce90b.jpg,train,3,16.57,True,0.2873,False,False,0.1223,False,0.4717,0.0,0.0,False
train/Grade 4/305528_jpg.rf.33253f9ad92d1a077ac1ae703b8da598.jpg,train,3,10.66,True,0.2994,False,False,0.0988,False,0.4541,0.0,0.0,False
train/Grade 4/371_jpg.rf.b329c65e335a564b198f3caad6ddf355.jpg,train,3,18.07,True,0.3964,False,False,0.1852,False,0.3289,0.0,0.0,False
train/Grade 4/402848_jpg.rf.2ec63d68c2287c2016ea1f0d83034ad6.jpg,train,3,15.75,True,0.3758,False,False,0.1587,False,0.4379,0.0,0.0,False
train/Grade 4/501380_jpg.rf.6e5bf90fa4cf8683d6fefdfbf6936d6b.jpg,train,3,12.59,True,0.3029,False,False,0.2226,False,0.3744,0.0,0.0,False
train/Grade 4/501586_jpg.rf.75c0ff0159a6a7acc44fb9c695bf5d0e.jpg,train,3,2.7,True,0.2238,False,False,0.1006,False,0.6236,0.0,0.0,False
train/Grade 4/501636_jpg.rf.31d429b4f4e77df1e3417ba725c68f29.jpg,train,3,11.99,True,0.438,False,False,0.1111,False,0.3763,0.0,0.0,False
train/Grade 4/501642_jpg.rf.572d3b3f81d26b3db951f4cdc2bd34db.jpg,train,3,6.16,True,0.3215,False,False,0.0878,False,0.2721,0.0,0.0,False
train/Grade 4/501654_jpg.rf.282ac3e963a883dd30fa6edc6207783f.jpg,train,3,8.53,True,0.2688,False,False,0.1494,False,0.4459,0.0,0.0,False
valid/Grade 1/301031_jpg.rf.fc200192684e7a4d03710fd13b5ceb03.jpg,val,0,6.29,True,0.3171,False,False,0.0728,True,0.548,0.0,0.0,False
valid/Grade 1/301083_jpg.rf.7fd45f9f2c46736a9296c647a7bbdc11.jpg,train,0,3.12,True,0.5084,False,False,0.0444,True,0.403,0.0,0.0,False
valid/Grade 1/301190_jpg.rf.9ab89ecf6828f572c0b113ba3502b928.jpg,train,0,18.26,True,0.3215,False,False,0.0611,True,0.4782,0.0,0.0,False
valid/Grade 1/301282_jpg.rf.f73c1c0416ae0a3bdaf48b0ffaa91cff.jpg,train,0,6.8,True,0.3484,False,False,0.0799,True,0.3579,0.0,0.0,False
valid/Grade 1/301309_jpg.rf.f9237a75ee7f6323d5f44dcf77bdc2be.jpg,train,0,18.68,True,0.3587,False,False,0.1012,False,0.3834,0.0,0.0,False
valid/Grade 1/301351_jpg.rf.03944d5c4bc643102012803d154a26ae.jpg,train,0,6.26,True,0.6895,False,False,0.0802,False,0.2896,0.0,0.0,False
valid/Grade 1/301431_jpg.rf.b0bfd882816049791236c50ee9c1c104.jpg,train,0,12.8,True,0.4777,False,False,0.1089,False,0.5082,0.0,0.0,False
valid/Grade 1/301492_jpg.rf.05ff4faae208d6b8b49a91250cb41c19.jpg,train,0,10.78,True,0.3588,False,False,0.1136,False,0.4519,0.0,0.0,False
valid/Grade 1/301528_jpg.rf.75264ce19dc3136aa581723122ec1173.jpg,train,0,18.26,True,0.3511,False,False,0.0796,True,0.5648,0.0,0.0,False
valid/Grade 1/301787_jpg.rf.be2200d99c9a093d12745ed3171ac30d.jpg,test,0,7.26,True,0.3979,False,False,0.032,True,0.4751,0.0,0.0,False
valid/Grade 1/301820_jpg.rf.9e756b27758cc38744743a62ccb726aa.jpg,train,0,6.31,True,0.2448,False,False,0.0747,True,0.5634,0.0,0.0,False
valid/Grade 1/301969_jpg.rf.967acab8f4c9739f7a12131e919ab224.jpg,train,0,18.27,True,0.3864,False,False,0.0792,True,0.4871,0.0,0.0,False
valid/Grade 1/302029_jpg.rf.ec149a67b229b911678df9daa85d103b.jpg,train,0,11.66,True,0.6936,False,False,0.0951,False,0.2599,0.0,0.0,False
valid/Grade 1/302043_jpg.rf.3367fb3d80fe0042b11bb7f66c6f8676.jpg,val,0,7.25,True,0.209,False,False,0.0494,True,0.5625,0.0,0.0,False
valid/Grade 1/302273_jpg.rf.51f29afc719ea03ba20ef512b3017a03.jpg,train,0,9.67,True,0.2821,False,False,0.0643,True,0.5028,0.0,0.0,False
valid/Grade 1/302626_jpg.rf.124d9d5bbb41ed3605423a2d96418f0d.jpg,train,0,11.3,True,0.3879,False,False,0.0556,True,0.4229,0.0,0.0,False
valid/Grade 1/302628_jpg.rf.68140543ea7ac1b76e428fe2034e8887.jpg,train,0,4.72,True,0.2765,False,False,0.049,True,0.4919,0.0,0.0,False
valid/Grade 1/302691_jpg.rf.5fc105f943e898c2a1de6a73117c4637.jpg,test,0,8.14,True,0.3508,False,False,0.0885,False,0.5185,0.0,0.0,False
valid/Grade 1/303058_jpg.rf.96456607293f12ec8220e9cec3c30997.jpg,train,0,16.14,True,0.4058,False,False,0.0702,True,0.4296,0.0,0.0,False
valid/Grade 1/303378_jpg.rf.d40eead7c72b332d4b7d3e90e0918a17.jpg,train,0,7.09,True,0.5766,False,False,0.0625,True,0.3223,0.0,0.0,False
valid/Grade 1/305342_jpg.rf.a1e9c1df8edb549ed5e38c5f5164b258.jpg,train,0,3.43,True,0.3356,False,False,0.0356,True,0.4921,0.0,0.0,False
valid/Grade 1/305591_jpg.rf.806b0d269d3de55f3d1fa470f50a9e08.jpg,test,0,3.18,True,0.3278,False,False,0.0598,True,0.5907,0.0,0.0,False
valid/Grade 1/305738_jpg.rf.84279f19a7570941874980fb34ea7ae2.jpg,train,0,7.07,True,0.5394,False,False,0.0874,False,0.3418,0.0,0.0,False
valid/Grade 1/306071_jpg.rf.9908af75dcda2f6112b8cef50b9ad454.jpg,train,0,10.55,True,0.4283,False,False,0.0912,False,0.4191,0.0,0.0,False
valid/Grade 1/306122_jpg.rf.d698392008df9c761e998afd22d845eb.jpg,train,0,16.28,True,0.525,False,False,0.0529,True,0.2506,0.0,0.0,False
